qc_id,id,name,date,time,lon,lat,altitude,north,azimuth,camera mak,camera mod,title,comment,path,relpath,timestamp,icon_url
"10",82eaf85f-b6f2-445b-ad33-9400a344de9c,TimePhoto_20200609_092938.jpg,2020/06/09,09:29:38.000,-54.5790775,-16.4689486111111,,,,samsung,SM-G973F,,,D:/INGRID/Ingrid - Fotos/33) 09 06 20 - 15º Medição\TimePhoto_20200609_092938.jpg,./33) 09 06 20 - 15º Medição/TimePhoto_20200609_092938.jpg,2020/06/09 09:29:38.000,./0.png
"11",928a0c69-39ec-4e47-8312-aec2d336f0dc,TimePhoto_20200609_093133.jpg,2020/06/09,09:31:33.000,-54.5789047222222,-16.4697916666667,,,,samsung,SM-G973F,,,D:/INGRID/Ingrid - Fotos/33) 09 06 20 - 15º Medição\TimePhoto_20200609_093133.jpg,./33) 09 06 20 - 15º Medição/TimePhoto_20200609_093133.jpg,2020/06/09 09:31:33.000,./0.png
"12",6364dc9f-9e33-4582-9312-bf9ebacd58af,TimePhoto_20200609_093822.jpg,2020/06/09,09:38:22.000,-54.5780216666667,-16.4732616666667,,,,samsung,SM-G973F,,,D:/INGRID/Ingrid - Fotos/33) 09 06 20 - 15º Medição\TimePhoto_20200609_093822.jpg,./33) 09 06 20 - 15º Medição/TimePhoto_20200609_093822.jpg,2020/06/09 09:38:22.000,./0.png
"13",db1d4679-aad7-4d58-a627-22c9beaf6e8c,TimePhoto_20200609_094140.jpg,2020/06/09,09:41:40.000,-54.5766938888889,-16.4741086111111,,,,samsung,SM-G973F,,,D:/INGRID/Ingrid - Fotos/33) 09 06 20 - 15º Medição\TimePhoto_20200609_094140.jpg,./33) 09 06 20 - 15º Medição/TimePhoto_20200609_094140.jpg,2020/06/09 09:41:40.000,./0.png
"14",64c13d16-e993-4c62-a229-1b57d7d75266,TimePhoto_20200609_094733.jpg,2020/06/09,09:47:33.000,-54.5757397222222,-16.4738036111111,,,,samsung,SM-G973F,,,D:/INGRID/Ingrid - Fotos/33) 09 06 20 - 15º Medição\TimePhoto_20200609_094733.jpg,./33) 09 06 20 - 15º Medição/TimePhoto_20200609_094733.jpg,2020/06/09 09:47:33.000,./0.png
"15",3ba18a1c-5383-4671-bedb-53f9d381d637,TimePhoto_20200609_095137.jpg,2020/06/09,09:51:37.000,-54.5791852777778,-16.4739530555556,,,,samsung,SM-G973F,,,D:/INGRID/Ingrid - Fotos/33) 09 06 20 - 15º Medição\TimePhoto_20200609_095137.jpg,./33) 09 06 20 - 15º Medição/TimePhoto_20200609_095137.jpg,2020/06/09 09:51:37.000,./0.png
"16",5b7d4c55-965f-4191-800a-85f4e850ae06,TimePhoto_20200609_095605.jpg,2020/06/09,09:56:05.000,-54.5791416666667,-16.4713605555556,,,,samsung,SM-G973F,,,D:/INGRID/Ingrid - Fotos/33) 09 06 20 - 15º Medição\TimePhoto_20200609_095605.jpg,./33) 09 06 20 - 15º Medição/TimePhoto_20200609_095605.jpg,2020/06/09 09:56:05.000,./0.png
"17",80745cd6-f89a-42cc-a4cc-bc7048ec9bfc,TimePhoto_20200609_100204.jpg,2020/06/09,10:02:04.000,-54.5801872222222,-16.471395,,,,samsung,SM-G973F,,,D:/INGRID/Ingrid - Fotos/33) 09 06 20 - 15º Medição\TimePhoto_20200609_100204.jpg,./33) 09 06 20 - 15º Medição/TimePhoto_20200609_100204.jpg,2020/06/09 10:02:04.000,./0.png
"18",dd29ca60-6d7e-4088-a0c5-05fe6ae110d8,TimePhoto_20200609_100830.jpg,2020/06/09,10:08:30.000,-54.5715513888889,-16.4736127777778,,,,samsung,SM-G973F,,,D:/INGRID/Ingrid - Fotos/33) 09 06 20 - 15º Medição\TimePhoto_20200609_100830.jpg,./33) 09 06 20 - 15º Medição/TimePhoto_20200609_100830.jpg,2020/06/09 10:08:30.000,./0.png
"19",985fee62-286e-406f-bab2-b21d14a8afd9,TimePhoto_20200609_102303.jpg,2020/06/09,10:23:03.000,-54.6050033333333,-16.4680486111111,,,,samsung,SM-G973F,,,D:/INGRID/Ingrid - Fotos/33) 09 06 20 - 15º Medição\TimePhoto_20200609_102303.jpg,./33) 09 06 20 - 15º Medição/TimePhoto_20200609_102303.jpg,2020/06/09 10:23:03.000,./0.png
"20",2b3b9122-a425-47d0-ba49-747de3846c71,TimePhoto_20200609_102924.jpg,2020/06/09,10:29:24.000,-54.6047016666667,-16.4611972222222,,,,samsung,SM-G973F,,,D:/INGRID/Ingrid - Fotos/33) 09 06 20 - 15º Medição\TimePhoto_20200609_102924.jpg,./33) 09 06 20 - 15º Medição/TimePhoto_20200609_102924.jpg,2020/06/09 10:29:24.000,./0.png
"21",2330b6a4-9c35-4d74-83c2-97df79a8e298,TimePhoto_20200609_103134.jpg,2020/06/09,10:31:34.000,-54.6047658333333,-16.4613077777778,,,,samsung,SM-G973F,,,D:/INGRID/Ingrid - Fotos/33) 09 06 20 - 15º Medição\TimePhoto_20200609_103134.jpg,./33) 09 06 20 - 15º Medição/TimePhoto_20200609_103134.jpg,2020/06/09 10:31:34.000,./0.png
"22",8d772840-114b-4131-ba02-caa1118e3a0e,TimePhoto_20200609_104032.jpg,2020/06/09,10:40:32.000,-54.6074586111111,-16.4512508333333,,,,samsung,SM-G973F,,,D:/INGRID/Ingrid - Fotos/33) 09 06 20 - 15º Medição\TimePhoto_20200609_104032.jpg,./33) 09 06 20 - 15º Medição/TimePhoto_20200609_104032.jpg,2020/06/09 10:40:32.000,./0.png
