qc_id,id,name,date,time,lon,lat,altitude,north,azimuth,camera mak,camera mod,title,comment,path,relpath,timestamp,icon_url
"10",8c0f87e7-c2ab-401f-a2e4-14fdf773b7d4,TimePhoto_20200522_150719.jpg,2020/05/22,15:07:19.000,-54.6355952777778,-16.4199780555556,,,,samsung,SM-G973F,,,D:/INGRID/Ingrid - Fotos/28) 22 05 20 - 15° Medição\TimePhoto_20200522_150719.jpg,./28) 22 05 20 - 15° Medição/TimePhoto_20200522_150719.jpg,2020/05/22 15:07:19.000,./0.png
"11",c1a7bdf2-ef77-4548-99bd-ef7086d1db50,TimePhoto_20200522_151814.jpg,2020/05/22,15:18:14.000,-54.6222719444444,-16.429265,,,,samsung,SM-G973F,,,D:/INGRID/Ingrid - Fotos/28) 22 05 20 - 15° Medição\TimePhoto_20200522_151814.jpg,./28) 22 05 20 - 15° Medição/TimePhoto_20200522_151814.jpg,2020/05/22 15:18:14.000,./0.png
"12",f8ecc113-5b2a-45d9-a37f-6c7f927d2dbf,TimePhoto_20200522_152358.jpg,2020/05/22,15:23:58.000,-54.6209938888889,-16.4228772222222,,,,samsung,SM-G973F,,,D:/INGRID/Ingrid - Fotos/28) 22 05 20 - 15° Medição\TimePhoto_20200522_152358.jpg,./28) 22 05 20 - 15° Medição/TimePhoto_20200522_152358.jpg,2020/05/22 15:23:58.000,./0.png
"13",125ccf22-a279-4429-933f-b0247b8c2ef1,TimePhoto_20200522_152824.jpg,2020/05/22,15:28:24.000,-54.6243444444444,-16.4199661111111,,,,samsung,SM-G973F,,,D:/INGRID/Ingrid - Fotos/28) 22 05 20 - 15° Medição\TimePhoto_20200522_152824.jpg,./28) 22 05 20 - 15° Medição/TimePhoto_20200522_152824.jpg,2020/05/22 15:28:24.000,./0.png
"14",4510d626-5a11-4fa7-90a7-480a9c7ff42c,TimePhoto_20200522_153521.jpg,2020/05/22,15:35:21.000,-54.6181602777778,-16.4320597222222,,,,samsung,SM-G973F,,,D:/INGRID/Ingrid - Fotos/28) 22 05 20 - 15° Medição\TimePhoto_20200522_153521.jpg,./28) 22 05 20 - 15° Medição/TimePhoto_20200522_153521.jpg,2020/05/22 15:35:21.000,./0.png
"15",37e57039-f116-4095-b233-a69d4d7545cf,TimePhoto_20200522_154406.jpg,2020/05/22,15:44:06.000,-54.6177675,-16.4360411111111,,,,samsung,SM-G973F,,,D:/INGRID/Ingrid - Fotos/28) 22 05 20 - 15° Medição\TimePhoto_20200522_154406.jpg,./28) 22 05 20 - 15° Medição/TimePhoto_20200522_154406.jpg,2020/05/22 15:44:06.000,./0.png
"16",72aa0667-8828-4061-a8c8-ede44422a410,TimePhoto_20200522_155018.jpg,2020/05/22,15:50:18.000,-54.6136897222222,-16.4405936111111,,,,samsung,SM-G973F,,,D:/INGRID/Ingrid - Fotos/28) 22 05 20 - 15° Medição\TimePhoto_20200522_155018.jpg,./28) 22 05 20 - 15° Medição/TimePhoto_20200522_155018.jpg,2020/05/22 15:50:18.000,./0.png
"17",f710ed6c-d281-462c-bc6c-f910f132d5c9,TimePhoto_20200522_155523.jpg,2020/05/22,15:55:23.000,-54.6115291666667,-16.4451419444444,,,,samsung,SM-G973F,,,D:/INGRID/Ingrid - Fotos/28) 22 05 20 - 15° Medição\TimePhoto_20200522_155523.jpg,./28) 22 05 20 - 15° Medição/TimePhoto_20200522_155523.jpg,2020/05/22 15:55:23.000,./0.png
"18",580bfd35-9884-41dd-9335-0ac75b5adb91,TimePhoto_20200522_160004.jpg,2020/05/22,16:00:04.000,-54.6096302777778,-16.4461475,,,,samsung,SM-G973F,,,D:/INGRID/Ingrid - Fotos/28) 22 05 20 - 15° Medição\TimePhoto_20200522_160004.jpg,./28) 22 05 20 - 15° Medição/TimePhoto_20200522_160004.jpg,2020/05/22 16:00:04.000,./0.png
"19",eb9eec93-63cb-4ac4-9868-6d4920f87fa8,TimePhoto_20200522_160436.jpg,2020/05/22,16:04:36.000,-54.6110425,-16.4434711111111,,,,samsung,SM-G973F,,,D:/INGRID/Ingrid - Fotos/28) 22 05 20 - 15° Medição\TimePhoto_20200522_160436.jpg,./28) 22 05 20 - 15° Medição/TimePhoto_20200522_160436.jpg,2020/05/22 16:04:36.000,./0.png
"20",a12d96e4-c128-47ae-9a71-c6164f0c8568,TimePhoto_20200522_160916.jpg,2020/05/22,16:09:16.000,-54.6124675,-16.4452138888889,,,,samsung,SM-G973F,,,D:/INGRID/Ingrid - Fotos/28) 22 05 20 - 15° Medição\TimePhoto_20200522_160916.jpg,./28) 22 05 20 - 15° Medição/TimePhoto_20200522_160916.jpg,2020/05/22 16:09:16.000,./0.png
"21",cb61e942-c612-4cc5-9e5a-8b6757a08edc,TimePhoto_20200522_161738.jpg,2020/05/22,16:17:38.000,-54.6161325,-16.4521986111111,,,,samsung,SM-G973F,,,D:/INGRID/Ingrid - Fotos/28) 22 05 20 - 15° Medição\TimePhoto_20200522_161738.jpg,./28) 22 05 20 - 15° Medição/TimePhoto_20200522_161738.jpg,2020/05/22 16:17:38.000,./0.png
"22",fc931c9a-1bd7-4d4c-872f-5b99189716b4,TimePhoto_20200522_162547.jpg,2020/05/22,16:25:47.000,-54.6147027777778,-16.4477005555556,,,,samsung,SM-G973F,,,D:/INGRID/Ingrid - Fotos/28) 22 05 20 - 15° Medição\TimePhoto_20200522_162547.jpg,./28) 22 05 20 - 15° Medição/TimePhoto_20200522_162547.jpg,2020/05/22 16:25:47.000,./0.png
"23",7dea2efc-e91c-4a20-b8ad-95cccb12cd7f,TimePhoto_20200522_164253.jpg,2020/05/22,16:42:52.000,-54.6357291666667,-16.4632813888889,,,,samsung,SM-G973F,,,D:/INGRID/Ingrid - Fotos/28) 22 05 20 - 15° Medição\TimePhoto_20200522_164253.jpg,./28) 22 05 20 - 15° Medição/TimePhoto_20200522_164253.jpg,2020/05/22 16:42:52.000,./0.png
